datetime,open,high,low,close,volume
2026-08-06 01:50:00,64757.4,64771.5,64724.0,64724.0,172.454
2026-08-06 01:55:00,64724.0,64769.8,64724.0,64762.8,176.139
2026-08-06 02:00:00,64762.7,64887.9,64745.2,64865.4,1172.465
2026-08-06 02:05:00,64865.4,64887.9,64825.1,64860.3,716.136
2026-08-06 02:10:00,64860.3,64869.1,64817.5,64850.4,250.011
2026-08-06 02:15:00,64850.5,64854.5,64830.3,64834.0,189.487
2026-08-06 02:20:00,64834.1,64870.0,64832.2,64867.3,177.279
2026-08-06 02:25:00,64867.3,64896.3,64867.2,64877.6,380.525
2026-08-06 02:30:00,64877.5,64889.2,64846.4,64846.4,255.045
2026-08-06 02:35:00,64846.4,64889.2,64835.5,64883.0,217.836
2026-08-06 02:40:00,64882.9,64889.2,64863.1,64863.1,255.117
2026-08-06 02:45:00,64863.2,64863.2,64831.7,64840.8,336.71
2026-08-06 02:50:00,64840.8,64898.0,64840.8,64890.3,296.322
2026-08-06 02:55:00,64890.3,64895.0,64796.5,64805.7,289.033
2026-08-06 03:00:00,64805.7,64834.0,64780.0,64822.4,865.088
2026-08-06 03:05:00,64822.3,64827.2,64772.3,64827.2,320.41
2026-08-06 03:10:00,64827.1,64885.0,64827.1,64885.0,241.121
2026-08-06 03:15:00,64884.9,64893.2,64852.4,64852.4,216.371
2026-08-06 03:20:00,64852.4,65022.0,64838.0,64964.3,4949.14
2026-08-06 03:25:00,64964.3,64964.4,64893.9,64957.1,702.294
2026-08-06 03:30:00,64957.2,64959.8,64920.2,64920.3,255.951
2026-08-06 03:35:00,64920.3,64956.1,64906.6,64931.9,437.532
2026-08-06 03:40:00,64931.9,64968.5,64918.7,64952.2,309.144
2026-08-06 03:45:00,64952.2,64967.9,64872.0,64872.0,456.979
2026-08-06 03:50:00,64872.0,64881.4,64867.4,64875.0,141.374
2026-08-06 03:55:00,64875.0,64875.0,64801.2,64804.2,336.866
2026-08-06 04:00:00,64804.2,64804.3,64683.0,64763.0,756.583
2026-08-06 04:05:00,64762.6,64770.5,64726.4,64726.5,358.926
2026-08-06 04:10:00,64726.5,64793.1,64726.3,64755.7,250.446
2026-08-06 04:15:00,64755.8,64760.0,64735.7,64750.0,187.91
2026-08-06 04:20:00,64749.9,64750.0,64652.2,64668.5,553.116
2026-08-06 04:25:00,64668.4,64671.8,64635.6,64646.7,211.511
2026-08-06 04:30:00,64646.7,64727.7,64646.6,64676.1,296.56
2026-08-06 04:35:00,64676.0,64686.5,64637.7,64667.8,263.323
2026-08-06 04:40:00,64667.7,64714.2,64667.7,64694.1,314.059
2026-08-06 04:45:00,64694.1,64696.4,64648.0,64684.0,167.571
2026-08-06 04:50:00,64684.0,64743.3,64684.0,64714.4,352.585
2026-08-06 04:55:00,64714.3,64733.2,64710.0,64710.1,147.788
2026-08-06 05:00:00,64710.1,64747.5,64622.1,64651.0,440.251
2026-08-06 05:05:00,64651.0,64694.0,64645.8,64652.9,153.993
2026-08-06 05:10:00,64653.0,64714.0,64645.9,64658.4,179.708
2026-08-06 05:15:00,64658.5,64680.8,64655.6,64679.9,82.817
2026-08-06 05:20:00,64679.9,64684.8,64656.2,64678.1,94.157
2026-08-06 05:25:00,64678.1,64707.9,64652.9,64707.8,284.367
2026-08-06 05:30:00,64707.9,64766.2,64707.9,64728.1,249.302
2026-08-06 05:35:00,64728.1,64731.2,64668.5,64668.6,137.548
2026-08-06 05:40:00,64668.5,64669.0,64655.6,64666.3,83.092
2026-08-06 05:45:00,64666.3,64691.4,64658.1,64658.1,104.277
2026-08-06 05:50:00,64658.2,64659.9,64624.0,64624.1,115.473
2026-08-06 05:55:00,64624.0,64628.2,64601.0,64607.0,227.808
2026-08-06 06:00:00,64607.0,64607.0,64552.0,64595.3,437.703
2026-08-06 06:05:00,64595.3,64650.9,64576.7,64645.9,150.088
2026-08-06 06:10:00,64645.8,64665.3,64642.0,64654.2,119.083
2026-08-06 06:15:00,64654.2,64654.3,64598.4,64642.1,136.006
2026-08-06 06:20:00,64642.1,64710.0,64642.0,64700.0,248.511
2026-08-06 06:25:00,64699.9,64721.2,64662.5,64668.1,132.395
2026-08-06 06:30:00,64668.1,64677.3,64635.7,64636.2,94.13
2026-08-06 06:35:00,64636.3,64667.3,64636.3,64665.7,99.189
2026-08-06 06:40:00,64665.6,64684.1,64638.4,64638.4,158.73
2026-08-06 06:45:00,64638.4,64646.5,64535.6,64644.7,817.099
2026-08-06 06:50:00,64644.7,64644.8,64616.7,64641.8,169.399
2026-08-06 06:55:00,64641.8,64641.9,64610.2,64633.9,150.416
2026-08-06 07:00:00,64634.0,64646.4,64586.0,64586.0,230.658
2026-08-06 07:05:00,64586.0,64650.0,64586.0,64587.7,220.623
2026-08-06 07:10:00,64587.8,64616.2,64570.0,64572.9,280.307
2026-08-06 07:15:00,64572.9,64600.8,64533.9,64600.8,306.671
2026-08-06 07:20:00,64600.8,64689.2,64600.7,64680.7,307.156
2026-08-06 07:25:00,64680.6,64681.8,64654.6,64654.9,132.937
2026-08-06 07:30:00,64655.0,64673.4,64651.6,64665.2,117.717
2026-08-06 07:35:00,64665.2,64696.0,64651.0,64658.9,164.628
2026-08-06 07:40:00,64659.0,64665.0,64619.5,64619.6,130.337
2026-08-06 07:45:00,64619.6,64627.4,64593.4,64606.0,165.218
2026-08-06 07:50:00,64606.1,64659.9,64592.3,64653.0,146.901
2026-08-06 07:55:00,64653.1,64669.3,64614.8,64614.8,97.45
2026-08-06 08:00:00,64614.8,64620.3,64581.4,64615.4,270.849
2026-08-06 08:05:00,64615.4,64615.5,64557.7,64601.6,229.974
2026-08-06 08:10:00,64601.7,64606.7,64552.9,64579.7,126.952
2026-08-06 08:15:00,64579.8,64586.4,64550.0,64553.4,133.893
2026-08-06 08:20:00,64553.4,64553.4,64514.5,64533.6,246.507
2026-08-06 08:25:00,64533.7,64540.0,64486.3,64488.9,319.146
2026-08-06 08:30:00,64488.9,64555.5,64461.0,64540.9,517.255
2026-08-06 08:35:00,64540.9,64585.3,64516.4,64541.6,184.543
2026-08-06 08:40:00,64541.5,64553.6,64530.1,64541.3,109.566
2026-08-06 08:45:00,64541.3,64628.9,64535.2,64628.1,264.225
2026-08-06 08:50:00,64628.0,64634.9,64586.4,64591.2,108.774
2026-08-06 08:55:00,64591.1,64591.2,64560.0,64560.0,78.24
2026-08-06 09:00:00,64560.1,64565.9,64505.5,64541.0,175.108
2026-08-06 09:05:00,64540.9,64555.1,64512.5,64552.4,137.935
2026-08-06 09:10:00,64552.3,64627.6,64532.6,64532.6,214.117
2026-08-06 09:15:00,64532.5,64556.4,64488.0,64491.3,275.973
2026-08-06 09:20:00,64491.3,64526.1,64386.3,64520.3,2579.449
2026-08-06 09:25:00,64520.3,64528.1,64454.9,64495.7,335.282
2026-08-06 09:30:00,64495.7,64525.4,64470.9,64525.3,320.182
2026-08-06 09:35:00,64525.3,64536.4,64446.3,64508.4,210.831
2026-08-06 09:40:00,64508.3,64550.0,64504.1,64550.0,174.593
2026-08-06 09:45:00,64550.0,64569.5,64508.4,64546.2,325.898
2026-08-06 09:50:00,64546.3,64566.3,64537.1,64541.0,109.945
2026-08-06 09:55:00,64541.0,64550.7,64524.0,64550.6,133.423
2026-08-06 10:00:00,64550.7,64550.7,64485.4,64524.7,210.547
2026-08-06 10:05:00,64524.7,64537.4,64501.0,64532.1,149.336
2026-08-06 10:10:00,64532.1,64549.1,64527.8,64537.3,153.984
2026-08-06 10:15:00,64537.3,64537.3,64493.5,64499.8,98.869
2026-08-06 10:20:00,64499.7,64510.1,64477.2,64477.3,99.487
2026-08-06 10:25:00,64477.3,64509.9,64477.1,64509.8,172.283
2026-08-06 10:30:00,64509.9,64551.3,64489.1,64511.0,215.151
2026-08-06 10:35:00,64511.0,64521.6,64500.0,64505.1,156.097
2026-08-06 10:40:00,64505.0,64507.2,64471.4,64471.4,128.913
2026-08-06 10:45:00,64471.4,64501.1,64463.2,64501.1,132.553
2026-08-06 10:50:00,64501.1,64501.1,64471.3,64471.4,76.505
2026-08-06 10:55:00,64471.3,64511.0,64463.4,64496.2,273.318
2026-08-06 11:00:00,64496.3,64516.6,64462.4,64462.4,180.817
2026-08-06 11:05:00,64462.3,64529.0,64461.9,64527.1,219.406
2026-08-06 11:10:00,64527.1,64562.3,64518.5,64550.1,127.646
2026-08-06 11:15:00,64550.0,64615.8,64550.0,64598.4,302.66
2026-08-06 11:20:00,64598.3,64668.8,64593.8,64640.0,356.589
2026-08-06 11:25:00,64640.0,64666.9,64639.9,64666.9,191.55
2026-08-06 11:30:00,64666.9,64702.9,64655.8,64655.8,397.474
2026-08-06 11:35:00,64655.8,64694.4,64643.1,64643.1,394.949
2026-08-06 11:40:00,64643.1,64649.9,64623.8,64632.0,230.555
2026-08-06 11:45:00,64631.9,64632.0,64600.4,64619.2,120.741
2026-08-06 11:50:00,64619.3,64673.2,64619.2,64673.2,84.621
2026-08-06 11:55:00,64673.2,64700.0,64661.8,64695.9,256.604
2026-08-06 12:00:00,64695.9,64744.0,64695.6,64742.9,451.519
2026-08-06 12:05:00,64743.0,64971.7,64740.0,64927.5,1851.054
2026-08-06 12:10:00,64927.4,64927.5,64880.0,64885.2,695.367
2026-08-06 12:15:00,64885.2,64968.0,64874.9,64902.5,681.986
2026-08-06 12:20:00,64902.5,64950.0,64885.9,64950.0,378.35
2026-08-06 12:25:00,64949.9,64950.0,64850.8,64861.5,370.8
2026-08-06 12:30:00,64861.5,64889.1,64820.6,64855.4,350.786
2026-08-06 12:35:00,64855.4,64879.0,64822.7,64834.9,227.426
2026-08-06 12:40:00,64835.0,64878.5,64834.9,64877.5,135.769
2026-08-06 12:45:00,64877.6,64880.0,64839.4,64839.4,153.855
2026-08-06 12:50:00,64839.5,64862.8,64836.1,64836.1,130.962
2026-08-06 12:55:00,64836.1,64879.6,64831.3,64879.5,199.92
2026-08-06 13:00:00,64879.6,64879.6,64819.8,64847.1,322.963
2026-08-06 13:05:00,64847.1,64861.9,64815.0,64815.0,257.171
2026-08-06 13:10:00,64815.0,64815.1,64745.2,64755.6,436.517
2026-08-06 13:15:00,64755.6,64761.4,64712.6,64726.0,237.6
2026-08-06 13:20:00,64725.9,64804.5,64725.9,64792.7,190.64
2026-08-06 13:25:00,64792.8,64804.4,64784.1,64797.7,136.007
2026-08-06 13:30:00,64797.7,64820.1,64784.1,64818.9,141.057
2026-08-06 13:35:00,64818.8,64829.0,64791.2,64816.7,165.834
2026-08-06 13:40:00,64816.6,64816.7,64785.0,64811.2,91.089
2026-08-06 13:45:00,64811.2,64813.9,64780.0,64805.0,94.162
2026-08-06 13:50:00,64805.1,64823.8,64797.2,64817.0,163.109
2026-08-06 13:55:00,64817.1,64830.6,64806.6,64830.5,107.83
2026-08-06 14:00:00,64830.5,64830.5,64793.0,64793.6,121.874
2026-08-06 14:05:00,64793.6,64833.0,64793.6,64823.1,261.202
2026-08-06 14:10:00,64823.2,64918.3,64811.2,64911.8,418.175
2026-08-06 14:15:00,64911.8,64911.8,64859.9,64900.0,387.354
2026-08-06 14:20:00,64900.0,64944.3,64880.9,64918.8,501.294
2026-08-06 14:25:00,64918.7,64918.8,64867.6,64867.6,137.775
2026-08-06 14:30:00,64867.7,64867.7,64842.2,64855.6,239.517
2026-08-06 14:35:00,64855.6,64879.0,64834.8,64834.9,196.291
2026-08-06 14:40:00,64834.8,64834.9,64750.0,64787.5,643.219
2026-08-06 14:45:00,64787.6,64816.1,64787.5,64816.0,165.707
2026-08-06 14:50:00,64816.0,64818.6,64761.1,64794.9,401.984
2026-08-06 14:55:00,64795.0,64817.4,64786.0,64789.4,212.746
2026-08-06 15:00:00,64789.3,64830.1,64786.0,64814.7,353.16
2026-08-06 15:05:00,64814.8,64814.8,64765.0,64765.0,162.606
2026-08-06 15:10:00,64765.0,64769.8,64737.5,64745.4,391.889
2026-08-06 15:15:00,64745.4,64768.2,64730.9,64761.1,150.966
2026-08-06 15:20:00,64761.2,64814.8,64761.1,64805.0,257.534
2026-08-06 15:25:00,64805.0,64874.7,64804.9,64874.7,319.015
2026-08-06 15:30:00,64874.6,64896.9,64860.5,64874.5,183.465
2026-08-06 15:35:00,64874.5,64874.6,64840.7,64850.0,125.708
2026-08-06 15:40:00,64849.9,64880.0,64849.9,64853.7,105.449
2026-08-06 15:45:00,64853.7,64890.0,64853.6,64877.7,143.54
2026-08-06 15:50:00,64877.7,64971.0,64877.6,64940.4,741.945
2026-08-06 15:55:00,64940.4,64961.6,64907.4,64913.9,272.543
2026-08-06 16:00:00,64913.9,64917.5,64845.0,64849.5,303.938
2026-08-06 16:05:00,64849.5,64849.6,64757.8,64815.2,408.399
2026-08-06 16:10:00,64815.3,64815.3,64721.6,64746.8,328.398
2026-08-06 16:15:00,64746.7,64786.6,64736.1,64786.6,171.471
2026-08-06 16:20:00,64786.5,64817.8,64757.0,64771.8,380.207
2026-08-06 16:25:00,64771.7,64787.2,64693.2,64699.9,808.521
2026-08-06 16:30:00,64699.9,64700.0,64597.2,64664.5,1924.283
2026-08-06 16:35:00,64664.5,64679.2,64659.1,64659.1,205.201
2026-08-06 16:40:00,64659.2,64659.2,64631.5,64631.6,212.022
2026-08-06 16:45:00,64631.5,64662.9,64600.0,64650.9,346.897
2026-08-06 16:50:00,64650.8,64667.5,64644.9,64660.1,145.722
2026-08-06 16:55:00,64660.0,64664.8,64640.2,64649.1,151.283
2026-08-06 17:00:00,64649.1,64655.9,64605.1,64605.1,216.526
2026-08-06 17:05:00,64605.2,64625.7,64583.2,64604.8,271.182
2026-08-06 17:10:00,64604.8,64604.9,64558.0,64565.2,369.331
2026-08-06 17:15:00,64565.1,64640.4,64552.6,64637.3,373.425
2026-08-06 17:20:00,64637.3,64656.0,64616.9,64639.9,207.599
2026-08-06 17:25:00,64640.0,64652.4,64632.9,64646.6,131.779
2026-08-06 17:30:00,64646.6,64650.0,64631.0,64631.2,137.538
2026-08-06 17:35:00,64631.3,64639.9,64620.0,64621.4,96.513
2026-08-06 17:40:00,64621.4,64621.4,64591.5,64591.6,91.796
2026-08-06 17:45:00,64591.5,64620.8,64583.3,64609.4,186.382
2026-08-06 17:50:00,64609.4,64609.4,64577.7,64577.7,105.599
2026-08-06 17:55:00,64577.7,64589.3,64571.9,64589.2,123.782
2026-08-06 18:00:00,64589.3,64597.4,64520.6,64520.7,492.635
2026-08-06 18:05:00,64520.6,64520.7,64473.0,64517.5,751.974
2026-08-06 18:10:00,64517.6,64550.4,64517.5,64543.3,224.503
2026-08-06 18:15:00,64543.3,64616.2,64543.3,64596.2,291.964
2026-08-06 18:20:00,64596.2,64605.7,64562.6,64562.7,109.86
2026-08-06 18:25:00,64562.6,64566.9,64555.0,64555.1,115.921
2026-08-06 18:30:00,64555.1,64617.7,64552.1,64608.6,289.679
2026-08-06 18:35:00,64608.6,64629.0,64600.0,64612.3,282.018
2026-08-06 18:40:00,64612.3,64623.5,64612.2,64618.5,112.209
2026-08-06 18:45:00,64618.4,64621.5,64590.2,64594.6,202.668
2026-08-06 18:50:00,64594.6,64601.4,64552.0,64572.3,134.841
2026-08-06 18:55:00,64572.3,64603.1,64572.2,64590.1,154.72
2026-08-06 19:00:00,64590.1,64614.3,64519.0,64530.0,420.947
2026-08-06 19:05:00,64530.1,64530.1,64442.4,64442.4,465.063
2026-08-06 19:10:00,64442.5,64476.9,64437.8,64455.1,604.397
2026-08-06 19:15:00,64455.1,64463.3,64420.5,64441.7,464.59
2026-08-06 19:20:00,64441.6,64522.7,64441.6,64522.6,382.494
2026-08-06 19:25:00,64522.7,64522.7,64512.1,64519.7,71.674
2026-08-06 19:30:00,64519.7,64520.7,64477.4,64483.0,194.845
2026-08-06 19:35:00,64483.1,64568.5,64477.4,64568.4,250.649
2026-08-06 19:40:00,64568.5,64568.5,64494.6,64500.1,125.216
2026-08-06 19:45:00,64500.1,64509.0,64465.7,64474.9,143.981
2026-08-06 19:50:00,64475.0,64478.6,64437.0,64437.0,170.54
2026-08-06 19:55:00,64436.9,64445.7,64360.2,64392.4,983.628
2026-08-06 20:00:00,64392.4,64416.3,64337.6,64350.3,1459.677
2026-08-06 20:05:00,64350.3,64350.3,64173.0,64182.5,2617.746
2026-08-06 20:10:00,64182.6,64229.8,64172.0,64229.5,1016.233
2026-08-06 20:15:00,64229.5,64286.5,64195.0,64227.7,997.682
2026-08-06 20:20:00,64227.6,64262.7,64183.8,64189.9,505.351
2026-08-06 20:25:00,64189.9,64222.0,64111.0,64220.5,1157.898
2026-08-06 20:30:00,64220.5,64224.0,64143.0,64214.7,1178.104
2026-08-06 20:35:00,64214.8,64310.3,64173.8,64305.9,1255.418
2026-08-06 20:40:00,64305.9,64409.6,64293.5,64375.5,1180.411
2026-08-06 20:45:00,64375.6,64467.1,64351.8,64433.8,1104.699
2026-08-06 20:50:00,64433.9,64471.9,64376.0,64395.6,529.069
2026-08-06 20:55:00,64395.7,64501.0,64388.0,64404.8,896.75
2026-08-06 21:00:00,64404.8,64449.4,64354.2,64439.0,714.246
2026-08-06 21:05:00,64439.0,64500.0,64427.2,64448.8,763.252
2026-08-06 21:10:00,64448.8,64538.6,64441.3,64441.4,909.831
2026-08-06 21:15:00,64441.3,64467.9,64391.6,64392.3,492.112
2026-08-06 21:20:00,64392.3,64556.8,64392.2,64454.3,550.363
2026-08-06 21:25:00,64454.3,64491.3,64393.7,64402.5,372.138
2026-08-06 21:30:00,64402.4,64546.8,64333.0,64546.8,692.484
2026-08-06 21:35:00,64546.8,64635.1,64529.9,64551.8,1026.43
2026-08-06 21:40:00,64551.8,64813.1,64537.3,64785.1,2584.64
2026-08-06 21:45:00,64785.1,64825.0,64683.0,64688.9,1180.773
2026-08-06 21:50:00,64688.9,64716.6,64651.4,64692.6,598.076
2026-08-06 21:55:00,64692.6,64790.0,64690.9,64748.2,453.7
2026-08-06 22:00:00,64748.2,64813.5,64740.0,64773.2,580.163
2026-08-06 22:05:00,64773.2,64913.3,64739.0,64898.8,1435.116
2026-08-06 22:10:00,64898.8,64962.0,64823.4,64823.4,1942.182
2026-08-06 22:15:00,64823.4,64870.0,64700.0,64714.5,838.013
2026-08-06 22:20:00,64714.5,64797.2,64670.5,64776.0,855.871
2026-08-06 22:25:00,64775.6,64811.3,64737.6,64796.7,428.838
2026-08-06 22:30:00,64796.8,64844.0,64725.1,64725.1,475.31
2026-08-06 22:35:00,64725.1,64799.0,64674.4,64757.7,480.649
2026-08-06 22:40:00,64757.7,64770.0,64715.0,64724.6,225.586
2026-08-06 22:45:00,64724.6,64843.9,64722.1,64807.8,295.004
2026-08-06 22:50:00,64807.9,64834.2,64650.0,64650.1,417.648
2026-08-06 22:55:00,64650.0,64660.0,64588.5,64604.2,1378.421
2026-08-06 23:00:00,64604.2,64655.1,64565.2,64652.4,773.546
2026-08-06 23:05:00,64652.3,64687.4,64617.8,64672.1,426.874
2026-08-06 23:10:00,64672.2,64687.1,64588.1,64611.6,292.508
2026-08-06 23:15:00,64611.6,64661.3,64556.7,64648.7,338.27
2026-08-06 23:20:00,64648.6,64652.2,64572.5,64604.2,337.404
2026-08-06 23:25:00,64604.2,64631.7,64566.6,64617.1,305.332
2026-08-06 23:30:00,64617.2,64669.0,64581.3,64633.2,252.796
2026-08-06 23:35:00,64633.2,64675.3,64600.0,64665.7,220.636
2026-08-06 23:40:00,64665.7,64729.9,64663.5,64680.7,365.101
2026-08-06 23:45:00,64680.7,64702.4,64630.0,64679.5,266.78
2026-08-06 23:50:00,64679.6,64745.5,64679.6,64688.2,246.636
2026-08-06 23:55:00,64688.2,64730.3,64685.0,64723.2,171.718
2026-08-07 00:00:00,64723.3,64799.3,64723.2,64782.9,521.752
2026-08-07 00:05:00,64782.9,64807.4,64708.3,64708.3,277.39
2026-08-07 00:10:00,64708.4,64720.3,64685.8,64685.8,140.617
2026-08-07 00:15:00,64685.8,64700.4,64656.2,64688.4,149.876
2026-08-07 00:20:00,64688.4,64716.0,64640.2,64656.4,140.75
2026-08-07 00:25:00,64656.4,64687.7,64656.2,64656.3,56.251
2026-08-07 00:30:00,64656.2,64687.5,64619.8,64630.7,185.21
2026-08-07 00:35:00,64630.7,64643.4,64545.6,64549.7,405.674
2026-08-07 00:40:00,64549.7,64571.2,64514.1,64569.9,391.378
2026-08-07 00:45:00,64569.8,64600.0,64547.3,64559.1,301.85
2026-08-07 00:50:00,64559.2,64618.8,64559.1,64613.0,158.971
2026-08-07 00:55:00,64612.9,64619.5,64580.0,64583.1,148.075
2026-08-07 01:00:00,64583.1,64589.6,64466.7,64502.4,517.1
2026-08-07 01:05:00,64502.4,64502.4,64441.1,64477.2,343.883
2026-08-07 01:10:00,64477.2,64512.9,64456.0,64511.6,254.124
2026-08-07 01:15:00,64511.6,64537.9,64470.6,64521.6,336.453
2026-08-07 01:20:00,64521.6,64568.1,64503.1,64503.1,174.542
2026-08-07 01:25:00,64503.2,64510.6,64471.4,64484.5,268.004
2026-08-07 01:30:00,64484.5,64489.7,64408.0,64411.7,439.29
2026-08-07 01:35:00,64411.7,64442.2,64408.4,64408.4,239.98
2026-08-07 01:40:00,64408.5,64410.9,64374.3,64384.5,324.722
2026-08-07 01:45:00,64384.5,64421.0,64374.3,64376.9,218.285
2026-08-07 01:50:00,64376.9,64391.3,64355.1,64357.3,288.008
2026-08-07 01:55:00,64357.3,64400.0,64343.7,64388.8,266.83
2026-08-07 02:00:00,64388.8,64432.4,64383.5,64412.7,197.172
2026-08-07 02:05:00,64412.8,64419.4,64380.2,64414.9,143.513
2026-08-07 02:10:00,64414.9,64420.6,64402.9,64402.9,179.681
2026-08-07 02:15:00,64403.0,64411.3,64385.6,64399.7,151.819
2026-08-07 02:20:00,64399.7,64426.7,64390.9,64396.6,150.069
2026-08-07 02:25:00,64396.6,64400.2,64354.6,64366.1,258.32
2026-08-07 02:30:00,64366.1,64381.2,64323.2,64381.2,304.963
2026-08-07 02:35:00,64381.1,64422.1,64360.3,64395.1,226.623
2026-08-07 02:40:00,64395.0,64407.4,64374.7,64395.4,147.535
2026-08-07 02:45:00,64395.4,64406.6,64381.7,64384.8,217.053
2026-08-07 02:50:00,64384.8,64445.6,64368.0,64430.0,317.458
2026-08-07 02:55:00,64430.0,64441.4,64409.2,64412.8,382.531
2026-08-07 03:00:00,64412.8,64492.7,64412.7,64491.5,340.419
2026-08-07 03:05:00,64491.5,64510.7,64477.9,64485.4,281.336
2026-08-07 03:10:00,64485.3,64500.5,64476.6,64490.3,186.893
2026-08-07 03:15:00,64490.3,64494.0,64444.8,64455.8,161.798
2026-08-07 03:20:00,64455.9,64461.4,64408.5,64454.1,367.818
2026-08-07 03:25:00,64454.0,64458.2,64434.4,64450.1,83.093
2026-08-07 03:30:00,64450.2,64454.4,64425.9,64439.7,81.363
2026-08-07 03:35:00,64439.7,64460.0,64426.3,64439.2,84.568
2026-08-07 03:40:00,64439.2,64455.6,64429.3,64429.4,117.213
2026-08-07 03:45:00,64429.3,64431.9,64418.1,64431.9,67.136
2026-08-07 03:50:00,64431.9,64449.9,64403.7,64403.7,151.669
2026-08-07 03:55:00,64403.7,64418.2,64403.7,64403.7,111.478
2026-08-07 04:00:00,64403.7,64468.8,64403.7,64423.2,215.037
2026-08-07 04:05:00,64423.2,64468.5,64416.2,64436.4,181.784
2026-08-07 04:10:00,64436.4,64455.4,64416.2,64455.4,218.697
2026-08-07 04:15:00,64455.3,64490.2,64428.3,64452.2,163.081
2026-08-07 04:20:00,64452.1,64460.4,64430.5,64443.3,73.299
2026-08-07 04:25:00,64443.2,64443.3,64417.6,64417.6,65.306
2026-08-07 04:30:00,64417.7,64445.1,64417.6,64430.5,79.83
2026-08-07 04:35:00,64430.4,64434.0,64371.9,64392.5,247.993
2026-08-07 04:40:00,64392.5,64457.6,64380.9,64418.4,214.909
2026-08-07 04:45:00,64418.4,64437.2,64407.1,64412.7,78.422
2026-08-07 04:50:00,64412.7,64455.4,64412.7,64419.6,61.247
2026-08-07 04:55:00,64419.6,64423.7,64402.8,64411.8,86.414
2026-08-07 05:00:00,64411.9,64419.3,64350.0,64372.2,214.564
2026-08-07 05:05:00,64372.3,64408.9,64367.0,64392.7,82.807
2026-08-07 05:10:00,64392.6,64411.5,64386.6,64403.2,52.211
2026-08-07 05:15:00,64403.3,64407.5,64369.5,64372.5,56.791
