datetime,open,high,low,close,volume
2026-08-23 17:40:00,2415.61,2416.9,2414.67,2416.32,3203.745
2026-08-23 17:45:00,2416.31,2417.2,2415.68,2416.07,3079.183
2026-08-23 17:50:00,2416.07,2417.63,2415.0,2415.56,3043.276
2026-08-23 17:55:00,2415.56,2415.85,2413.69,2414.8,2787.97
2026-08-23 18:00:00,2414.8,2417.79,2414.08,2414.82,4346.394
2026-08-23 18:05:00,2414.83,2418.82,2414.82,2417.57,5416.371
2026-08-23 18:10:00,2417.58,2420.7,2416.78,2420.05,6494.524
2026-08-23 18:15:00,2420.07,2423.68,2417.61,2423.34,11216.548
2026-08-23 18:20:00,2423.34,2432.97,2423.0,2432.1,63029.236
2026-08-23 18:25:00,2432.09,2432.76,2426.15,2426.92,16024.591
2026-08-23 18:30:00,2426.92,2430.79,2425.54,2429.18,12619.707
2026-08-23 18:35:00,2429.18,2438.67,2428.92,2437.64,38461.914
2026-08-23 18:40:00,2437.64,2438.33,2432.03,2433.38,20688.559
2026-08-23 18:45:00,2433.38,2433.68,2427.27,2428.19,12703.952
2026-08-23 18:50:00,2428.19,2432.0,2427.8,2430.72,8321.411
2026-08-23 18:55:00,2430.71,2433.84,2428.8,2433.29,12515.554
2026-08-23 19:00:00,2433.28,2433.29,2426.67,2426.94,13144.97
2026-08-23 19:05:00,2426.95,2428.11,2420.62,2424.76,29517.019
2026-08-23 19:10:00,2424.77,2425.87,2417.24,2422.44,29157.854
2026-08-23 19:15:00,2422.43,2424.36,2420.73,2423.56,5204.729
2026-08-23 19:20:00,2423.55,2424.72,2422.9,2422.94,6551.642
2026-08-23 19:25:00,2422.94,2423.21,2419.96,2422.5,5926.013
2026-08-23 19:30:00,2422.5,2425.5,2422.5,2424.31,4693.209
2026-08-23 19:35:00,2424.31,2425.78,2422.58,2425.47,4869.156
2026-08-23 19:40:00,2425.47,2428.91,2425.47,2428.0,8821.744
2026-08-23 19:45:00,2428.0,2428.01,2424.6,2425.48,4168.609
2026-08-23 19:50:00,2425.48,2426.4,2423.82,2424.6,2434.943
2026-08-23 19:55:00,2424.6,2427.0,2424.6,2426.61,2517.523
2026-08-23 20:00:00,2426.62,2428.35,2426.61,2427.85,3946.238
2026-08-23 20:05:00,2427.85,2430.91,2427.51,2430.23,6215.324
2026-08-23 20:10:00,2430.23,2432.59,2430.22,2431.53,6061.147
2026-08-23 20:15:00,2431.53,2485.51,2431.29,2469.47,196881.065
2026-08-23 20:20:00,2469.47,2470.61,2452.88,2463.2,90472.692
2026-08-23 20:25:00,2463.2,2463.2,2450.0,2453.81,44057.554
2026-08-23 20:30:00,2453.82,2458.69,2448.39,2453.66,36890.414
2026-08-23 20:35:00,2453.65,2458.0,2448.46,2456.34,19175.499
2026-08-23 20:40:00,2456.33,2458.59,2452.7,2455.49,13377.213
2026-08-23 20:45:00,2455.49,2458.0,2451.0,2452.0,12963.875
2026-08-23 20:50:00,2452.01,2456.37,2451.12,2455.68,9549.767
2026-08-23 20:55:00,2455.67,2459.56,2454.77,2458.64,17985.152
2026-08-23 21:00:00,2458.63,2464.33,2457.2,2462.82,24322.817
2026-08-23 21:05:00,2462.81,2464.33,2452.01,2457.79,23414.06
2026-08-23 21:10:00,2457.78,2469.85,2457.6,2463.39,30262.58
2026-08-23 21:15:00,2463.39,2467.15,2460.35,2460.6,14401.459
2026-08-23 21:20:00,2460.6,2463.42,2454.21,2456.13,20790.157
2026-08-23 21:25:00,2456.13,2458.94,2454.79,2455.62,12354.052
2026-08-23 21:30:00,2455.63,2456.84,2450.75,2452.66,15411.782
2026-08-23 21:35:00,2452.66,2454.46,2450.98,2452.23,12562.068
2026-08-23 21:40:00,2452.23,2453.51,2387.0,2419.43,232817.005
2026-08-23 21:45:00,2419.44,2437.21,2419.26,2432.54,69348.614
2026-08-23 21:50:00,2432.55,2448.12,2430.35,2444.43,49425.113
2026-08-23 21:55:00,2444.44,2444.44,2434.27,2437.94,23312.167
2026-08-23 22:00:00,2437.94,2439.0,2424.53,2435.98,48341.907
2026-08-23 22:05:00,2435.98,2441.03,2435.58,2438.34,16829.313
2026-08-23 22:10:00,2438.35,2438.35,2431.29,2432.48,12472.296
2026-08-23 22:15:00,2432.48,2433.71,2420.7,2426.78,32215.426
2026-08-23 22:20:00,2426.79,2436.7,2423.84,2434.51,23111.319
2026-08-23 22:25:00,2434.5,2438.47,2434.5,2436.12,8776.092
2026-08-23 22:30:00,2436.12,2443.47,2434.14,2436.0,15924.954
2026-08-23 22:35:00,2436.0,2443.88,2436.0,2443.37,10234.738
2026-08-23 22:40:00,2443.36,2451.82,2442.25,2445.66,27213.147
2026-08-23 22:45:00,2445.66,2448.5,2442.78,2444.37,14292.563
2026-08-23 22:50:00,2444.37,2444.5,2440.32,2440.9,7208.315
2026-08-23 22:55:00,2440.9,2442.8,2435.2,2437.69,10594.688
2026-08-23 23:00:00,2437.68,2444.52,2437.68,2443.33,8113.502
2026-08-23 23:05:00,2443.32,2444.39,2440.88,2441.0,3350.869
2026-08-23 23:10:00,2441.01,2446.0,2440.67,2443.52,6058.43
2026-08-23 23:15:00,2443.51,2445.0,2441.38,2441.52,5279.19
2026-08-23 23:20:00,2441.52,2445.0,2440.5,2443.5,2816.637
2026-08-23 23:25:00,2443.5,2445.93,2442.47,2445.8,5466.351
2026-08-23 23:30:00,2445.8,2453.77,2443.85,2448.95,18202.799
2026-08-23 23:35:00,2448.96,2450.0,2445.12,2446.03,6548.01
2026-08-23 23:40:00,2446.02,2448.23,2445.25,2445.41,3571.685
2026-08-23 23:45:00,2445.42,2448.74,2444.5,2448.24,5996.094
2026-08-23 23:50:00,2448.24,2459.43,2448.12,2451.52,25139.64
2026-08-23 23:55:00,2451.52,2453.0,2449.48,2449.7,7926.082
2026-08-24 00:00:00,2449.71,2453.42,2431.46,2440.74,45202.471
2026-08-24 00:05:00,2440.73,2450.35,2440.06,2450.16,13998.362
2026-08-24 00:10:00,2450.16,2450.29,2445.99,2446.54,6654.522
2026-08-24 00:15:00,2446.55,2448.37,2437.22,2448.09,21649.917
2026-08-24 00:20:00,2448.1,2449.28,2443.25,2443.43,5295.563
2026-08-24 00:25:00,2443.44,2444.26,2438.0,2440.18,8519.588
2026-08-24 00:30:00,2440.19,2440.4,2432.6,2439.84,17583.514
2026-08-24 00:35:00,2439.83,2443.48,2439.05,2439.47,4616.159
2026-08-24 00:40:00,2439.47,2440.96,2436.42,2437.64,7370.181
2026-08-24 00:45:00,2437.63,2445.8,2437.47,2439.68,9250.508
2026-08-24 00:50:00,2439.68,2441.42,2438.4,2438.77,2746.59
2026-08-24 00:55:00,2438.77,2440.88,2437.77,2439.24,1897.338
2026-08-24 01:00:00,2439.23,2440.08,2437.86,2438.71,6271.377
